"","Country","MYEAR","DATE","Latitude","Longitude","Species","NOINP","MATRX","Value.mgperkg","PARAM","BASIS","QFLAG","DETLI.mgperkg","LMQNT","UNCRT"
"1","The Netherlands",1982,"17/10/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.04,"Hg","W","",0.03,NA,NA
"2","The Netherlands",1982,"17/10/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"3","The Netherlands",1982,"17/10/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"4","The Netherlands",1982,"15/04/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"5","The Netherlands",1982,"15/04/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"6","The Netherlands",1982,"17/10/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"7","The Netherlands",1982,"15/04/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"8","The Netherlands",1982,"15/04/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",0.08,"Hg","W","",0.03,NA,NA
"9","The Netherlands",1982,"17/10/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"10","The Netherlands",1982,"17/10/1982",52.28333333,4.3,"Mytilus edulis",34,"SB",0.06,"Hg","W","",0.03,NA,NA
"11","The Netherlands",1982,"17/10/1982",53.06666667,5.06666667,"Mytilus edulis",49,"SB",0.03,"Hg","W","",0.03,NA,NA
"12","The Netherlands",1982,"15/04/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"13","The Netherlands",1982,"17/10/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.12,"Cd","W","",0.002,NA,NA
"14","The Netherlands",1982,"15/04/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.55,"Cd","W","",0.002,NA,NA
"15","The Netherlands",1982,"15/04/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",2.6,"Cd","W","",0.002,NA,NA
"16","The Netherlands",1982,"15/04/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.8,"Cd","W","",0.002,NA,NA
"17","The Netherlands",1982,"17/10/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.002,NA,NA
"18","The Netherlands",1982,"17/10/1982",52.28333333,4.3,"Mytilus edulis",34,"SB",0.32,"Cd","W","",0.002,NA,NA
"19","The Netherlands",1982,"17/10/1982",53.06666667,5.06666667,"Mytilus edulis",49,"SB",0.09,"Cd","W","",0.002,NA,NA
"20","The Netherlands",1982,"15/04/1982",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.08,"Hg","W","",0.03,NA,NA
"21","The Netherlands",1982,"17/10/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.51,"Cd","W","",0.002,NA,NA
"22","The Netherlands",1982,"17/10/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.1,"Cd","W","",0.002,NA,NA
"23","The Netherlands",1982,"15/04/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.002,NA,NA
"24","The Netherlands",1982,"17/10/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.13,"Cd","W","",0.002,NA,NA
"25","The Netherlands",1982,"15/04/1982",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.002,NA,NA
"26","The Netherlands",1982,"17/10/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"27","The Netherlands",1982,"17/10/1982",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.04,"Hg","W","",0.03,NA,NA
"28","The Netherlands",1982,"15/04/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.08,"Hg","W","",0.03,NA,NA
"29","The Netherlands",1982,"15/04/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.25,"Cd","W","",0.002,NA,NA
"30","The Netherlands",1982,"15/04/1982",53.66666667,6.58333333,"Mytilus edulis",49,"SB",0.06,"Hg","W","",0.03,NA,NA
"31","The Netherlands",1982,"15/04/1982",53.66666667,6.58333333,"Mytilus edulis",49,"SB",0.21,"Cd","W","",0.002,NA,NA
"32","The Netherlands",1982,"15/04/1982",52.28333333,4.3,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"33","The Netherlands",1982,"17/10/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",2.5,"Cd","W","",0.002,NA,NA
"34","The Netherlands",1982,"15/04/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.002,NA,NA
"35","The Netherlands",1982,"17/10/1982",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.002,NA,NA
"36","The Netherlands",1982,"15/04/1982",52.28333333,4.3,"Mytilus edulis",50,"SB",0.32,"Cd","W","",0.002,NA,NA
"37","The Netherlands",1980,"23/04/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.42,"Pb","W","",0.03,NA,NA
"38","The Netherlands",1980,"20/10/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.74,"Pb","W","",0.03,NA,NA
"39","The Netherlands",1980,"23/04/1980",53.33333333,6.95,"Mytilus edulis",50,"SB",0.51,"Pb","W","",0.03,NA,NA
"40","The Netherlands",1980,"20/10/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.55,"Pb","W","",0.03,NA,NA
"41","The Netherlands",1980,"23/04/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.66,"Pb","W","",0.03,NA,NA
"42","The Netherlands",1980,"20/10/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.78,"Pb","W","",0.03,NA,NA
"43","The Netherlands",1980,"20/10/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",2,"Pb","W","",0.03,NA,NA
"44","The Netherlands",1980,"13/05/1980",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.7,"Pb","W","",0.03,NA,NA
"45","The Netherlands",1980,"13/05/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",1.2,"Pb","W","",0.03,NA,NA
"46","The Netherlands",1980,"13/05/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"47","The Netherlands",1980,"20/10/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",0.1,"Hg","W","",0.03,NA,NA
"48","The Netherlands",1980,"13/05/1980",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"49","The Netherlands",1980,"20/10/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",1.3,"Pb","W","",0.03,NA,NA
"50","The Netherlands",1980,"13/05/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",0.9,"Pb","W","",0.03,NA,NA
"51","The Netherlands",1980,"20/10/1980",51.23333333,4.21666667,"Mytilus edulis",52,"SB",1.1,"Pb","W","",0.03,NA,NA
"52","The Netherlands",1980,"23/04/1980",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.4,"Pb","W","",0.03,NA,NA
"53","The Netherlands",1980,"23/04/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.66,"Pb","W","",0.03,NA,NA
"54","The Netherlands",1980,"20/10/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.69,"Pb","W","",0.03,NA,NA
"55","The Netherlands",1980,"20/10/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"56","The Netherlands",1980,"23/04/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"57","The Netherlands",1980,"20/10/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.6,"Hg","W","",0.03,NA,NA
"58","The Netherlands",1980,"23/04/1980",53.33333333,6.95,"Mytilus edulis",50,"SB",0.16,"Hg","W","",0.03,NA,NA
"59","The Netherlands",1980,"23/04/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"60","The Netherlands",1980,"20/10/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.4,"Hg","W","",0.03,NA,NA
"61","The Netherlands",1980,"23/04/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"62","The Netherlands",1980,"20/10/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.04,"Hg","W","",0.03,NA,NA
"63","The Netherlands",1980,"23/04/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",3.45,"Cu","W","",0.05,NA,NA
"64","The Netherlands",1980,"20/10/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",3.6,"Cu","W","",0.05,NA,NA
"65","The Netherlands",1980,"23/04/1980",53.33333333,6.95,"Mytilus edulis",50,"SB",2.6,"Cu","W","",0.05,NA,NA
"66","The Netherlands",1980,"20/10/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",3.8,"Cu","W","",0.05,NA,NA
"67","The Netherlands",1980,"23/04/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",2.7,"Cu","W","",0.05,NA,NA
"68","The Netherlands",1980,"20/10/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",4.3,"Cu","W","",0.05,NA,NA
"69","The Netherlands",1980,"23/04/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.36,"Cu","W","",0.05,NA,NA
"70","The Netherlands",1980,"20/10/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",3.8,"Cu","W","",0.05,NA,NA
"71","The Netherlands",1979,"30/04/1979",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"72","The Netherlands",1979,"30/04/1979",51.41666667,3.55,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"73","The Netherlands",1979,"30/04/1979",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.09,"Hg","W","",0.03,NA,NA
"74","The Netherlands",1979,"30/04/1979",52.28333333,4.3,"Mytilus edulis",50,"SB",0.02,"Hg","W","D",0.03,NA,NA
"75","The Netherlands",1979,"30/04/1979",51.68333333,3.8,"Mytilus edulis",50,"SB",0.08,"Hg","W","",0.03,NA,NA
"76","The Netherlands",1979,"30/04/1979",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.33,"Cd","W","",0.002,NA,NA
"77","The Netherlands",1979,"30/10/1979",51.35,3.83333333,"Mytilus edulis",50,"SB",0.08,"Hg","W","",0.03,NA,NA
"78","The Netherlands",1979,"30/10/1979",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.08,"Hg","W","",0.03,NA,NA
"79","The Netherlands",1979,"30/10/1979",51.41666667,3.55,"Mytilus edulis",50,"SB",0.1,"Hg","W","",0.03,NA,NA
"80","The Netherlands",1979,"30/04/1979",51.35,3.83333333,"Mytilus edulis",50,"SB",0.09,"Hg","W","",0.03,NA,NA
"81","The Netherlands",1979,"30/10/1979",51.23333333,4.21666667,"Mytilus edulis",50,"SB",2.53,"Cd","W","",0.002,NA,NA
"82","The Netherlands",1979,"30/10/1979",51.41666667,3.55,"Mytilus edulis",50,"SB",2.82,"Cd","W","",0.002,NA,NA
"83","The Netherlands",1979,"30/10/1979",51.35,3.83333333,"Mytilus edulis",50,"SB",0.5,"Cd","W","",0.002,NA,NA
"84","The Netherlands",1979,"30/10/1979",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.16,"Hg","W","",0.03,NA,NA
"85","The Netherlands",1979,"30/10/1979",52.28333333,4.3,"Mytilus edulis",50,"SB",0.12,"Hg","W","",0.03,NA,NA
"86","The Netherlands",1979,"30/04/1979",51.35,3.83333333,"Mytilus edulis",50,"SB",2.75,"Cd","W","",0.002,NA,NA
"87","The Netherlands",1979,"30/10/1979",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.002,NA,NA
"88","The Netherlands",1979,"30/10/1979",52.28333333,4.3,"Mytilus edulis",50,"SB",0.36,"Cd","W","",0.002,NA,NA
"89","The Netherlands",1979,"30/10/1979",51.68333333,3.8,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"90","The Netherlands",1979,"30/10/1979",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"91","The Netherlands",1979,"30/04/1979",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.05,"Cd","W","",0.002,NA,NA
"92","The Netherlands",1979,"30/10/1979",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.1,"Cd","W","",0.002,NA,NA
"93","The Netherlands",1979,"30/10/1979",51.68333333,3.8,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.002,NA,NA
"94","The Netherlands",1980,"20/10/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",3.95,"Cu","W","",0.05,NA,NA
"95","The Netherlands",1980,"13/05/1980",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.6,"Cu","W","",0.05,NA,NA
"96","The Netherlands",1980,"13/05/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",3.2,"Cu","W","",0.05,NA,NA
"97","The Netherlands",1980,"23/04/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.8,"Pb","W","",0.03,NA,NA
"98","The Netherlands",1980,"20/10/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",0.04,"Hg","W","",0.03,NA,NA
"99","The Netherlands",1980,"13/05/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"100","The Netherlands",1980,"20/10/1980",51.23333333,4.21666667,"Mytilus edulis",52,"SB",0.06,"Hg","W","",0.03,NA,NA
"101","The Netherlands",1980,"23/04/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"102","The Netherlands",1980,"13/05/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",3.8,"Cu","W","",0.05,NA,NA
"103","The Netherlands",1980,"23/04/1980",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"104","The Netherlands",1980,"20/10/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",4.2,"Cu","W","",0.05,NA,NA
"105","The Netherlands",1980,"23/04/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",3.35,"Cu","W","",0.05,NA,NA
"106","The Netherlands",1980,"20/10/1980",51.23333333,4.21666667,"Mytilus edulis",52,"SB",3.6,"Cu","W","",0.05,NA,NA
"107","The Netherlands",1980,"23/04/1980",53.66666667,6.58333333,"Mytilus edulis",50,"SB",4.15,"Cu","W","",0.05,NA,NA
"108","The Netherlands",1980,"13/05/1980",51.23333333,4.21666667,"Mytilus edulis",50,"SB",6.6,"Cd","W","",0.002,NA,NA
"109","The Netherlands",1980,"13/05/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",0.69,"Cd","W","",0.002,NA,NA
"110","The Netherlands",1980,"20/10/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",1.05,"Cd","W","",0.002,NA,NA
"111","The Netherlands",1980,"13/05/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",2.8,"Cd","W","",0.002,NA,NA
"112","The Netherlands",1980,"23/04/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.38,"Cd","W","",0.002,NA,NA
"113","The Netherlands",1980,"20/10/1980",51.23333333,4.21666667,"Mytilus edulis",52,"SB",12.8,"Cd","W","",0.002,NA,NA
"114","The Netherlands",1980,"23/04/1980",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.34,"Cd","W","",0.002,NA,NA
"115","The Netherlands",1979,"30/04/1979",51.41666667,3.55,"Mytilus edulis",50,"SB",1.5,"Cd","W","",0.002,NA,NA
"116","The Netherlands",1979,"30/04/1979",52.28333333,4.3,"Mytilus edulis",50,"SB",1.05,"Cd","W","",0.002,NA,NA
"117","The Netherlands",1979,"30/04/1979",51.68333333,3.8,"Mytilus edulis",50,"SB",0.4,"Cd","W","",0.002,NA,NA
"118","The Netherlands",1980,"23/04/1980",53.33333333,6.95,"Mytilus edulis",50,"SB",0.48,"Cd","W","",0.002,NA,NA
"119","The Netherlands",1980,"20/10/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.39,"Cd","W","",0.002,NA,NA
"120","The Netherlands",1980,"23/04/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.36,"Cd","W","",0.002,NA,NA
"121","The Netherlands",1980,"20/10/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.12,"Cd","W","",0.002,NA,NA
"122","The Netherlands",1980,"23/04/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.32,"Cd","W","",0.002,NA,NA
"123","The Netherlands",1980,"20/10/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.33,"Cd","W","",0.002,NA,NA
"124","The Netherlands",1980,"23/04/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",1,"Cd","W","",0.002,NA,NA
"125","The Netherlands",1980,"20/10/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.71,"Cd","W","",0.002,NA,NA
"126","The Netherlands",1982,"15/04/1982",53.66666667,6.58333333,"Mytilus edulis",49,"SB",0.51,"Pb","W","",0.03,NA,NA
"127","The Netherlands",1982,"15/04/1982",53.66666667,6.58333333,"Mytilus edulis",49,"SB",1,"Cu","W","",0.05,NA,NA
"128","The Netherlands",1982,"17/10/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",0.42,"Pb","W","",0.03,NA,NA
"129","The Netherlands",1982,"15/04/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.49,"Pb","W","",0.03,NA,NA
"130","The Netherlands",1982,"17/10/1982",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.3,"Pb","W","",0.03,NA,NA
"131","The Netherlands",1982,"15/04/1982",52.28333333,4.3,"Mytilus edulis",50,"SB",0.94,"Pb","W","",0.03,NA,NA
"132","The Netherlands",1982,"17/10/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",1.33,"Cu","W","",0.05,NA,NA
"133","The Netherlands",1982,"15/04/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.99,"Cu","W","",0.05,NA,NA
"134","The Netherlands",1982,"17/10/1982",53.66666667,6.58333333,"Mytilus edulis",50,"SB",1.02,"Cu","W","",0.05,NA,NA
"135","The Netherlands",1982,"15/04/1982",52.28333333,4.3,"Mytilus edulis",50,"SB",1,"Cu","W","",0.05,NA,NA
"136","The Netherlands",1982,"17/10/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.52,"Pb","W","",0.03,NA,NA
"137","The Netherlands",1982,"17/10/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.58,"Pb","W","",0.03,NA,NA
"138","The Netherlands",1982,"15/04/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.56,"Pb","W","",0.03,NA,NA
"139","The Netherlands",1982,"17/10/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.26,"Pb","W","",0.03,NA,NA
"140","The Netherlands",1982,"15/04/1982",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.44,"Pb","W","",0.03,NA,NA
"141","The Netherlands",1982,"17/10/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",1.39,"Cu","W","",0.05,NA,NA
"142","The Netherlands",1982,"17/10/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",1.52,"Cu","W","",0.05,NA,NA
"143","The Netherlands",1982,"15/04/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.87,"Cu","W","",0.05,NA,NA
"144","The Netherlands",1982,"17/10/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.84,"Cu","W","",0.05,NA,NA
"145","The Netherlands",1982,"15/04/1982",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.67,"Cu","W","",0.05,NA,NA
"146","The Netherlands",1982,"17/10/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.25,"Pb","W","",0.03,NA,NA
"147","The Netherlands",1982,"15/04/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.79,"Pb","W","",0.03,NA,NA
"148","The Netherlands",1982,"15/04/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",1.17,"Pb","W","",0.03,NA,NA
"149","The Netherlands",1982,"15/04/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.76,"Pb","W","",0.03,NA,NA
"150","The Netherlands",1982,"17/10/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.28,"Pb","W","",0.03,NA,NA
"151","The Netherlands",1982,"17/10/1982",52.28333333,4.3,"Mytilus edulis",34,"SB",0.94,"Pb","W","",0.03,NA,NA
"152","The Netherlands",1982,"17/10/1982",53.06666667,5.06666667,"Mytilus edulis",49,"SB",0.36,"Pb","W","",0.03,NA,NA
"153","The Netherlands",1982,"15/04/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.58,"Pb","W","",0.03,NA,NA
"154","The Netherlands",1982,"17/10/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",1.46,"Cu","W","",0.05,NA,NA
"155","The Netherlands",1983,"15/04/1983",52.28333333,4.3,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"156","The Netherlands",1983,"15/04/1983",51.41666667,3.55,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"157","The Netherlands",1983,"17/10/1983",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.1,"Hg","W","",0.03,NA,NA
"158","The Netherlands",1983,"17/10/1983",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.04,"Hg","W","",0.03,NA,NA
"159","The Netherlands",1981,"16/04/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.77,"Pb","W","",0.03,NA,NA
"160","The Netherlands",1981,"16/10/1981",53.33333333,6.95,"Mytilus edulis",50,"SB",0.51,"Pb","W","",0.03,NA,NA
"161","The Netherlands",1981,"16/04/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",1.15,"Pb","W","",0.03,NA,NA
"162","The Netherlands",1981,"16/10/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",0.65,"Pb","W","",0.03,NA,NA
"163","The Netherlands",1981,"16/04/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",0.85,"Pb","W","",0.03,NA,NA
"164","The Netherlands",1981,"16/04/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",1.85,"Cu","W","",0.05,NA,NA
"165","The Netherlands",1981,"16/10/1981",53.33333333,6.95,"Mytilus edulis",50,"SB",1,"Cu","W","",0.05,NA,NA
"166","The Netherlands",1981,"16/04/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",1.8,"Cu","W","",0.05,NA,NA
"167","The Netherlands",1981,"16/04/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",1.5,"Cu","W","",0.05,NA,NA
"168","The Netherlands",1981,"16/10/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",2.25,"Cu","W","",0.05,NA,NA
"169","The Netherlands",1983,"17/10/1983",52.28333333,4.3,"Mytilus edulis",50,"SB",0.05,"Hg","W","",0.03,NA,NA
"170","The Netherlands",1983,"15/04/1983",53.33333333,6.95,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"171","The Netherlands",1983,"15/04/1983",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"172","The Netherlands",1983,"17/10/1983",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"173","The Netherlands",1983,"17/10/1983",51.41666667,3.55,"Mytilus edulis",51,"SB",0.05,"Hg","W","",0.03,NA,NA
"174","The Netherlands",1983,"17/10/1983",51.68333333,3.8,"Mytilus edulis",50,"SB",0.07,"Hg","W","",0.03,NA,NA
"175","The Netherlands",1983,"15/04/1983",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.04,"Hg","W","",0.03,NA,NA
"176","The Netherlands",1983,"17/10/1983",53.33333333,6.95,"Mytilus edulis",50,"SB",0.03,"Hg","W","",0.03,NA,NA
"177","The Netherlands",1981,"16/10/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",0.73,"Pb","W","",0.03,NA,NA
"178","The Netherlands",1981,"16/10/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",1.14,"Pb","W","",0.03,NA,NA
"179","The Netherlands",1981,"16/10/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.74,"Pb","W","",0.03,NA,NA
"180","The Netherlands",1981,"16/10/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",2.15,"Cu","W","",0.05,NA,NA
"181","The Netherlands",1981,"16/10/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",1.5,"Cu","W","",0.05,NA,NA
"182","The Netherlands",1981,"16/10/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",1.75,"Cu","W","",0.05,NA,NA
"183","The Netherlands",1983,"15/04/1983",51.68333333,3.8,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"184","The Netherlands",1983,"17/10/1983",51.35,3.83333333,"Mytilus edulis",50,"SB",0.06,"Hg","W","",0.03,NA,NA
"185","The Netherlands",1983,"15/04/1983",51.35,3.83333333,"Mytilus edulis",50,"SB",0.07,"Hg","W","",0.03,NA,NA
"186","The Netherlands",1983,"15/04/1983",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.14,"Hg","W","",0.03,NA,NA
"187","The Netherlands",1981,"16/10/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",0.53,"Pb","W","",0.03,NA,NA
"188","The Netherlands",1982,"15/04/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.68,"Cu","W","",0.05,NA,NA
"189","The Netherlands",1982,"15/04/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",0.82,"Cu","W","",0.05,NA,NA
"190","The Netherlands",1982,"15/04/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.64,"Cu","W","",0.05,NA,NA
"191","The Netherlands",1981,"16/04/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",1.2,"Pb","W","",0.03,NA,NA
"192","The Netherlands",1981,"16/10/1981",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.59,"Pb","W","",0.03,NA,NA
"193","The Netherlands",1981,"16/04/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",0.64,"Pb","W","",0.03,NA,NA
"194","The Netherlands",1981,"16/04/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",1.6,"Cu","W","",0.05,NA,NA
"195","The Netherlands",1981,"16/10/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",3.5,"Cu","W","",0.05,NA,NA
"196","The Netherlands",1981,"16/10/1981",53.06666667,5.06666667,"Mytilus edulis",50,"SB",1.65,"Cu","W","",0.05,NA,NA
"197","The Netherlands",1981,"16/04/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",1.55,"Cu","W","",0.05,NA,NA
"198","The Netherlands",1982,"17/10/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",1.18,"Cu","W","",0.05,NA,NA
"199","The Netherlands",1982,"17/10/1982",52.28333333,4.3,"Mytilus edulis",34,"SB",1,"Cu","W","",0.05,NA,NA
